CPU Time,Time,AccX(G),AccY(G),AccZ(G),Ambient(degC),Humidity(%),Pressure(hPa),Acquisition Frequency,V_bat_1,V_bat_2,I_bat,T_bat_1,T_bat_2,Ambient_Temp,SoC_value
1638891869.3726823,2021-12-07 10:44:29.372634,-0.144,0.073,1.112,13.107,17.312,1010.464,13.251,23.884,12.002,16.688,21.064,21.064,22.291,46.168
1638891870.336805,2021-12-07 10:44:30.336775,-0.184,-0.074,1.089,13.107,17.312,1010.464,25.990,23.862,11.99,17.265,21.127,21.131,22.33,46.168
1638891871.3326106,2021-12-07 10:44:31.332573,-0.126,0.018,0.954,13.107,17.312,1010.464,30.172,23.961,12.041,14.134,20.623,20.597,22.023,46.168
1638891872.3391852,2021-12-07 10:44:32.339126,-0.051,0.032,0.974,13.107,17.312,1010.464,25.967,24.027,12.064,12.321,20.308,20.263,21.832,46.168
1638891873.3326874,2021-12-07 10:44:33.332659,-0.114,-0.070,1.035,12.940,17.469,1010.438,32.431,24.071,12.087,11.332,20.056,19.996,21.679,46.168
1638891874.3625915,2021-12-07 10:44:34.362535,-0.240,-0.137,0.961,12.940,17.469,1010.438,16.787,24.104,12.098,10.426,19.867,19.795,21.564,46.168
1638891875.3623772,2021-12-07 10:44:35.362345,-0.170,-0.163,0.929,12.940,17.469,1010.438,17.150,24.071,12.087,11.662,20.119,20.062,21.717,46.167
1638891876.3456814,2021-12-07 10:44:36.345638,0.166,0.831,1.017,12.940,17.469,1010.438,24.747,24.016,12.064,13.062,20.371,20.33,21.87,46.167
1638891877.3434134,2021-12-07 10:44:37.343364,-0.023,0.117,1.127,12.940,17.469,1010.438,27.054,24.038,12.07,12.403,20.245,20.196,21.793,46.167
1638891878.3392365,2021-12-07 10:44:38.339178,-0.161,-0.006,1.079,12.791,17.546,1010.437,31.624,24.049,12.07,11.909,20.182,20.129,21.755,46.167
1638891879.3398345,2021-12-07 10:44:39.339796,-0.129,-0.042,0.932,12.791,17.546,1010.437,32.071,24.016,12.059,12.98,20.308,20.263,21.832,46.167
1638891880.3686876,2021-12-07 10:44:40.368643,-0.029,-0.087,0.971,12.791,17.546,1010.437,16.929,23.961,12.036,14.958,20.497,20.463,21.947,46.167
1638891881.3691244,2021-12-07 10:44:41.369091,-0.134,-0.077,1.091,12.791,17.546,1010.437,17.076,23.972,12.047,14.216,20.371,20.33,21.87,46.167
1638891882.3459804,2021-12-07 10:44:42.345939,-0.183,0.088,0.903,12.791,17.546,1010.437,29.081,24.049,12.076,12.074,19.993,19.929,21.64,46.167
1638891883.3506672,2021-12-07 10:44:43.350624,-0.138,0.033,0.920,12.667,17.550,1010.420,26.370,24.082,12.093,11.332,19.867,19.795,21.564,46.167
1638891884.3456042,2021-12-07 10:44:44.345572,-0.055,-0.045,1.049,12.667,17.550,1010.420,31.442,24.093,12.093,11.002,19.867,19.795,21.564,46.167
1638891885.3458574,2021-12-07 10:44:45.345820,-0.106,0.095,1.082,12.667,17.550,1010.420,32.235,24.093,12.093,10.673,19.867,19.795,21.564,46.167
1638891886.3755102,2021-12-07 10:44:46.375467,-0.040,0.051,1.041,12.667,17.550,1010.420,16.767,24.093,12.098,10.508,19.804,19.728,21.525,46.167
1638891887.3753347,2021-12-07 10:44:47.375296,-0.163,0.085,0.968,12.667,17.550,1010.420,17.088,24.115,12.11,10.096,19.678,19.595,21.449,46.167
1638891888.3584158,2021-12-07 10:44:48.358378,-0.078,0.002,1.066,12.557,17.545,1010.376,24.629,24.148,12.127,9.272,19.615,19.528,21.41,46.167
1638891889.352416,2021-12-07 10:44:49.352375,-0.152,-0.032,1.123,12.557,17.545,1010.376,29.903,24.181,12.138,8.86,19.489,19.394,21.334,46.167
1638891890.352363,2021-12-07 10:44:50.352324,-0.048,0.036,0.972,12.557,17.545,1010.376,31.045,24.159,12.121,9.684,19.615,19.528,21.41,46.167
1638891891.352701,2021-12-07 10:44:51.352660,-0.047,-0.090,0.961,12.557,17.545,1010.376,31.789,24.126,12.098,10.508,19.741,19.662,21.487,46.167
1638891892.385421,2021-12-07 10:44:52.385378,-0.054,0.060,1.011,12.557,17.545,1010.376,15.894,24.06,12.081,11.662,19.867,19.795,21.564,46.167
1638891893.3737972,2021-12-07 10:44:53.373751,-0.210,-0.002,1.060,12.461,17.520,1010.362,19.925,24.148,12.116,9.025,19.489,19.394,21.334,46.166
1638891894.3583403,2021-12-07 10:44:54.358260,-0.238,0.076,1.008,12.461,17.520,1010.362,29.748,24.071,12.093,11.579,19.93,19.862,21.602,46.166
1638891895.3589237,2021-12-07 10:44:55.358882,-0.126,-0.206,0.958,12.461,17.520,1010.362,30.179,24.104,12.104,11.085,19.867,19.795,21.564,46.166
1638891896.3586361,2021-12-07 10:44:56.358604,-0.124,-0.051,0.963,12.461,17.520,1010.362,31.525,24.027,12.076,13.31,20.182,20.129,21.755,46.166
1638891897.3586133,2021-12-07 10:44:57.358591,-0.165,-0.087,0.962,12.461,17.520,1010.362,32.668,24.071,12.098,11.909,19.993,19.929,21.64,46.166
1638891898.3654804,2021-12-07 10:44:58.365445,-0.104,0.038,1.054,12.461,17.520,1010.362,27.405,24.038,12.087,12.568,20.056,19.996,21.679,46.166
1638891899.3686008,2021-12-07 10:44:59.368557,-0.064,0.018,0.969,12.375,17.521,1010.340,26.004,24.049,12.087,12.403,20.056,19.996,21.679,46.166
1638891900.3691468,2021-12-07 10:45:00.369102,-0.125,0.009,1.054,12.375,17.521,1010.340,26.418,24.071,12.098,11.167,19.867,19.795,21.564,46.166
1638891901.3648944,2021-12-07 10:45:01.364853,-0.007,-0.034,0.969,12.375,17.521,1010.340,31.015,24.126,12.121,9.602,19.678,19.595,21.449,46.166
1638891902.3844395,2021-12-07 10:45:02.384397,-0.087,-0.002,1.034,12.375,17.521,1010.340,19.741,24.17,12.133,8.695,19.489,19.394,21.334,46.166
1638891903.3744934,2021-12-07 10:45:03.374447,-0.022,0.055,1.127,12.375,17.521,1010.340,25.243,24.225,12.173,6.553,19.111,18.994,21.104,46.166
1638891904.394521,2021-12-07 10:45:04.394487,0.015,0.068,1.007,12.299,17.532,1010.328,17.061,24.28,12.195,5.234,18.859,18.726,20.951,46.166
1638891905.3747725,2021-12-07 10:45:05.374726,-0.240,0.008,1.070,12.299,17.532,1010.328,26.442,24.291,12.201,5.811,18.859,18.726,20.951,46.166
1638891906.3755085,2021-12-07 10:45:06.375458,-0.008,0.000,1.045,12.299,17.532,1010.328,26.686,24.203,12.144,9.025,19.363,19.261,21.257,46.166
1638891907.3712294,2021-12-07 10:45:07.371196,-0.113,0.093,1.029,12.299,17.532,1010.328,31.187,24.17,12.133,9.766,19.552,19.461,21.372,46.166
1638891908.4046054,2021-12-07 10:45:08.404560,-0.112,0.117,0.999,12.299,17.532,1010.328,15.583,24.071,12.081,11.744,19.93,19.862,21.602,46.166
1638891909.4044383,2021-12-07 10:45:09.404393,-0.135,-0.079,0.968,12.239,17.559,1010.332,15.888,24.181,12.133,8.283,19.426,19.328,21.296,46.166
1638891910.3813033,2021-12-07 10:45:10.381256,-0.505,-0.001,1.132,12.239,17.559,1010.332,25.817,24.137,12.104,10.014,19.615,19.528,21.41,46.166
1638891911.3811522,2021-12-07 10:45:11.381106,-0.119,0.064,1.020,12.239,17.559,1010.332,27.003,24.17,12.127,8.778,19.489,19.394,21.334,46.166
1638891912.4218884,2021-12-07 10:45:12.421838,-0.230,-0.094,0.999,12.239,17.559,1010.332,13.060,24.181,12.133,8.86,19.426,19.328,21.296,46.166
1638891913.4089546,2021-12-07 10:45:13.408920,-0.144,0.055,1.064,12.239,17.559,1010.332,15.969,24.115,12.104,10.838,19.804,19.728,21.525,46.165
1638891914.3969445,2021-12-07 10:45:14.396901,-0.142,0.121,1.094,12.188,17.592,1010.330,20.179,24.093,12.093,11.414,19.867,19.795,21.564,46.165
1638891915.42151,2021-12-07 10:45:15.421474,-0.203,0.103,1.005,12.188,17.592,1010.330,13.696,24.049,12.07,12.403,20.119,20.062,21.717,46.165
1638891916.4300785,2021-12-07 10:45:16.430035,-0.223,0.095,0.990,12.188,17.592,1010.330,12.418,24.104,12.093,10.673,19.804,19.728,21.525,46.165
1638891917.4039748,2021-12-07 10:45:17.403930,-0.276,0.039,1.041,12.188,17.592,1010.330,18.748,24.115,12.104,10.343,19.741,19.662,21.487,46.165
1638891918.392774,2021-12-07 10:45:18.392736,-0.086,0.074,0.836,12.188,17.592,1010.330,24.314,24.071,12.081,11.991,19.993,19.929,21.64,46.165
1638891919.415851,2021-12-07 10:45:19.415805,-0.083,0.074,0.901,12.129,17.669,1010.338,15.848,24.06,12.081,11.991,19.993,19.929,21.64,46.165
1638891920.4091494,2021-12-07 10:45:20.409104,-0.000,0.151,1.021,12.129,17.669,1010.338,18.066,24.038,12.076,12.403,20.056,19.996,21.679,46.165
1638891921.4189289,2021-12-07 10:45:21.418880,-0.054,0.086,0.955,12.129,17.669,1010.338,15.647,24.06,12.081,11.909,19.93,19.862,21.602,46.165
1638891922.3940213,2021-12-07 10:45:22.393975,-0.118,0.009,1.014,12.129,17.669,1010.338,26.363,24.071,12.093,11.497,19.867,19.795,21.564,46.165
1638891923.4279618,2021-12-07 10:45:23.427915,-0.097,-0.006,0.848,12.129,17.669,1010.338,14.253,24.049,12.081,11.909,19.93,19.862,21.602,46.165
1638891924.399328,2021-12-07 10:45:24.399297,-0.070,0.011,0.984,12.072,17.826,1010.354,24.655,24.06,12.093,11.167,19.867,19.795,21.564,46.165
1638891925.4046519,2021-12-07 10:45:25.404599,-0.108,0.069,0.965,12.072,17.826,1010.354,22.353,24.049,12.087,11.414,19.867,19.795,21.564,46.165
1638891926.4442236,2021-12-07 10:45:26.444178,-0.127,-0.030,0.979,12.072,17.826,1010.354,12.026,24.06,12.087,11.25,19.804,19.728,21.525,46.165
1638891927.4376435,2021-12-07 10:45:27.437610,-0.203,0.002,1.021,12.072,17.826,1010.354,13.267,24.038,12.076,12.321,19.93,19.862,21.602,46.165
1638891928.4204574,2021-12-07 10:45:28.420411,-0.127,0.034,0.939,12.072,17.826,1010.354,17.500,24.027,12.07,12.238,19.93,19.862,21.602,46.165
1638891929.4444394,2021-12-07 10:45:29.444392,-0.094,0.055,0.962,12.011,17.888,1010.370,12.494,24.027,12.064,12.321,19.993,19.929,21.64,46.165
1638891930.4354808,2021-12-07 10:45:30.435436,-0.170,-0.080,1.106,12.011,17.888,1010.370,14.277,24.038,12.07,11.662,19.993,19.929,21.64,46.164
1638891931.4294286,2021-12-07 10:45:31.429388,-0.157,0.098,0.957,12.011,17.888,1010.370,15.885,24.027,12.07,12.156,19.993,19.929,21.64,46.164
1638891932.402085,2021-12-07 10:45:32.402042,-0.111,0.041,1.041,12.011,17.888,1010.370,28.924,24.038,12.076,11.826,19.93,19.862,21.602,46.164
1638891933.4266477,2021-12-07 10:45:33.426607,-0.060,0.071,1.047,12.011,17.888,1010.370,17.257,24.038,12.07,12.156,19.93,19.862,21.602,46.164
1638891934.4273639,2021-12-07 10:45:34.427319,-0.084,0.009,1.013,11.953,17.900,1010.368,17.359,24.071,12.081,11.085,19.804,19.728,21.525,46.164
1638891935.4168246,2021-12-07 10:45:35.416787,-0.129,0.060,0.973,11.953,17.900,1010.368,21.737,24.082,12.093,10.673,19.804,19.728,21.525,46.164
1638891936.4270926,2021-12-07 10:45:36.427048,-0.213,-0.101,0.977,11.953,17.900,1010.368,18.083,24.093,12.098,10.343,19.804,19.728,21.525,46.164
1638891937.436168,2021-12-07 10:45:37.436119,-0.135,0.056,1.073,11.953,17.900,1010.368,15.800,24.104,12.104,10.096,19.741,19.662,21.487,46.164
1638891938.4082952,2021-12-07 10:45:38.408262,-0.093,0.004,0.974,11.953,17.900,1010.368,29.149,24.137,12.116,9.354,19.678,19.595,21.449,46.164
1638891939.409252,2021-12-07 10:45:39.409207,-0.061,0.049,0.943,11.953,17.900,1010.368,29.280,24.181,12.133,8.201,19.552,19.461,21.372,46.164
1638891940.4516783,2021-12-07 10:45:40.451632,-0.135,0.035,1.054,11.900,17.962,1010.366,13.234,24.214,12.15,7.459,19.426,19.328,21.296,46.164
1638891941.4333115,2021-12-07 10:45:41.433271,-0.097,0.089,1.078,11.900,17.962,1010.366,17.790,24.225,12.155,7.294,19.363,19.261,21.257,46.164
1638891942.4222898,2021-12-07 10:45:42.422242,-0.063,0.055,1.035,11.900,17.962,1010.366,22.721,24.236,12.161,7.13,19.3,19.194,21.219,46.164
1638891943.442378,2021-12-07 10:45:43.442326,-0.194,0.022,1.009,11.900,17.962,1010.366,15.872,24.203,12.144,8.118,19.426,19.328,21.296,46.164
1638891944.4336925,2021-12-07 10:45:44.433643,-0.159,0.040,1.047,11.900,17.962,1010.366,18.777,24.181,12.138,8.613,19.489,19.394,21.334,46.164
1638891945.4197757,2021-12-07 10:45:45.419728,-0.083,0.014,1.021,11.850,18.095,1010.369,26.195,24.214,12.155,7.459,19.3,19.194,21.219,46.164
1638891946.4209862,2021-12-07 10:45:46.420938,-0.148,0.064,1.027,11.850,18.095,1010.369,26.282,24.247,12.173,6.223,19.111,18.994,21.104,46.164
1638891947.4427726,2021-12-07 10:45:47.442739,-0.026,0.029,1.001,11.850,18.095,1010.369,16.994,24.335,12.213,3.998,18.733,18.593,20.874,46.164
1638891948.9451418,2021-12-07 10:45:48.945119,-0.216,0.138,1.118,11.850,18.095,1010.369,1.785,24.357,12.224,4.163,18.67,18.526,20.836,46.164
1638891949.8043382,2021-12-07 10:45:49.804301,-0.269,-0.118,1.230,11.850,18.095,1010.369,17.247,24.357,12.224,3.916,18.67,18.526,20.836,46.164
1638891951.595689,2021-12-07 10:45:51.595662,0.112,0.060,0.856,11.802,18.232,1010.384,31.973,24.357,12.218,4.081,18.796,18.66,20.913,46.164
1638891954.6035616,2021-12-07 10:45:54.603519,-0.068,0.039,0.950,11.802,18.232,1010.384,0.985,24.313,12.201,4.987,18.922,18.793,20.989,46.164
1638891955.469422,2021-12-07 10:45:55.469375,0.028,0.106,1.100,11.757,18.391,1010.403,15.628,24.335,12.213,4.575,18.859,18.726,20.951,46.164
1638891957.2965431,2021-12-07 10:45:57.296501,-0.138,0.048,0.869,11.757,18.391,1010.403,24.092,24.313,12.213,4.905,18.859,18.726,20.951,46.164
1638891960.120522,2021-12-07 10:46:00.120490,-0.143,-0.066,0.968,11.710,18.534,1010.428,0.955,24.313,12.213,5.234,18.859,18.726,20.951,46.164
1638891960.9811907,2021-12-07 10:46:00.981156,-0.049,0.053,1.025,11.710,18.534,1010.428,16.874,24.302,12.201,5.564,18.922,18.793,20.989,46.163
1638891963.580682,2021-12-07 10:46:03.580510,-0.131,0.034,1.084,11.710,18.534,1010.428,1.238,24.313,12.207,4.987,18.922,18.793,20.989,46.163
1638891964.4308312,2021-12-07 10:46:04.430772,-0.116,0.052,0.920,11.710,18.534,1010.428,20.709,24.302,12.201,5.399,18.985,18.86,21.028,46.163
1638891965.4421484,2021-12-07 10:46:05.442113,-0.113,0.106,0.982,11.665,18.617,1010.466,17.075,24.302,12.195,5.564,19.048,18.927,21.066,46.163
1638891966.4188054,2021-12-07 10:46:06.418766,0.035,0.012,0.921,11.665,18.617,1010.466,29.288,24.302,12.19,5.646,19.048,18.927,21.066,46.163
1638891967.4222326,2021-12-07 10:46:07.422192,-0.088,0.071,0.972,11.665,18.617,1010.466,27.391,24.313,12.195,5.152,18.985,18.86,21.028,46.163
1638891968.4198184,2021-12-07 10:46:08.419778,0.107,0.021,1.059,11.665,18.617,1010.466,30.261,24.456,12.264,1.279,18.418,18.259,20.683,46.163
1638891969.420089,2021-12-07 10:46:09.420064,-0.057,0.040,1.016,11.665,18.617,1010.466,30.941,24.522,12.298,0.126,18.103,17.925,20.491,46.163
1638891970.4530003,2021-12-07 10:46:10.452974,-0.065,0.045,1.014,11.626,18.701,1010.501,15.576,24.588,12.326,-0.946,17.851,17.658,20.338,46.163
1638891971.448392,2021-12-07 10:46:11.448348,-0.043,0.032,1.040,11.626,18.701,1010.501,17.061,24.566,12.309,0.62,18.04,17.858,20.453,46.163
1638891972.427695,2021-12-07 10:46:12.427661,-0.048,0.050,1.013,11.626,18.701,1010.501,26.970,24.555,12.304,0.702,18.103,17.925,20.491,46.163
1638891973.424668,2021-12-07 10:46:13.424635,-0.062,0.045,1.015,11.626,18.701,1010.501,30.077,24.566,12.304,0.538,18.04,17.858,20.453,46.163
1638891974.4235241,2021-12-07 10:46:14.423487,-0.064,0.036,1.022,11.626,18.701,1010.501,31.797,24.566,12.315,0.538,18.04,17.858,20.453,46.163
1638891975.4319012,2021-12-07 10:46:15.431868,-0.065,0.047,1.006,11.626,18.701,1010.501,25.694,24.566,12.315,0.62,17.977,17.791,20.415,46.163
1638891976.4319537,2021-12-07 10:46:16.431914,-0.054,0.041,1.018,11.594,18.805,1010.540,26.404,24.577,12.321,0.62,17.977,17.791,20.415,46.163
1638891977.427672,2021-12-07 10:46:17.427634,-0.060,0.052,1.019,11.594,18.805,1010.540,30.590,24.588,12.321,0.538,17.914,17.724,20.376,46.163
1638891978.434313,2021-12-07 10:46:18.434267,-0.058,0.044,1.025,11.594,18.805,1010.540,26.066,24.588,12.321,0.538,17.977,17.791,20.415,46.163
1638891979.4442763,2021-12-07 10:46:19.444228,-0.063,0.051,1.018,11.594,18.805,1010.540,21.202,24.599,12.321,0.538,17.977,17.791,20.415,46.163
1638891980.4578753,2021-12-07 10:46:20.457829,-0.059,0.054,1.024,11.594,18.805,1010.540,16.755,24.599,12.321,0.538,17.914,17.724,20.376,46.163
1638891981.4373438,2021-12-07 10:46:21.437298,-0.057,0.033,1.011,11.571,18.899,1010.557,26.164,24.599,12.326,0.62,17.914,17.724,20.376,46.163
1638891982.4387467,2021-12-07 10:46:22.438707,-0.063,0.056,1.022,11.571,18.899,1010.557,25.909,24.599,12.326,0.62,17.914,17.724,20.376,46.163
1638891983.4647288,2021-12-07 10:46:23.464678,-0.056,0.025,1.049,11.571,18.899,1010.557,15.740,24.599,12.326,0.62,17.914,17.724,20.376,46.163
1638891984.4400375,2021-12-07 10:46:24.439991,-0.041,0.007,1.039,11.571,18.899,1010.557,26.446,24.61,12.321,0.62,17.914,17.724,20.376,46.163
1638891985.4351966,2021-12-07 10:46:25.435155,-0.157,0.039,1.023,11.571,18.899,1010.557,31.194,24.566,12.309,1.774,18.103,17.925,20.491,46.163
1638891986.4624534,2021-12-07 10:46:26.462350,-0.103,0.079,1.027,11.555,18.954,1010.583,17.159,24.445,12.258,4.74,18.607,18.459,20.798,46.163
1638891987.4411993,2021-12-07 10:46:27.441146,-0.080,-0.074,1.147,11.555,18.954,1010.583,27.711,24.291,12.184,8.283,19.237,19.127,21.181,46.163
1638891988.439647,2021-12-07 10:46:28.439603,-0.156,0.020,0.971,11.555,18.954,1010.583,29.844,24.159,12.127,10.673,19.678,19.595,21.449,46.163
1638891989.4664598,2021-12-07 10:46:29.466417,-0.020,0.017,1.035,11.555,18.954,1010.583,16.829,24.148,12.121,9.849,19.678,19.595,21.449,46.163
1638891990.445731,2021-12-07 10:46:30.445686,-0.038,-0.046,0.947,11.555,18.954,1010.583,26.579,24.236,12.167,6.965,19.363,19.261,21.257,46.163
1638891991.4452028,2021-12-07 10:46:31.445160,-0.034,0.093,1.069,11.546,18.913,1010.589,27.698,24.324,12.207,4.658,19.048,18.927,21.066,46.163
1638891992.4740062,2021-12-07 10:46:32.473964,0.071,0.088,1.026,11.546,18.913,1010.589,15.642,24.401,12.235,3.092,18.733,18.593,20.874,46.163
1638891993.4708672,2021-12-07 10:46:33.470816,-0.071,0.063,1.271,11.546,18.913,1010.589,16.716,24.379,12.23,3.916,18.796,18.66,20.913,46.163
1638891994.4453485,2021-12-07 10:46:34.445301,-0.055,0.007,1.055,11.546,18.913,1010.589,30.101,24.346,12.218,4.493,18.922,18.793,20.989,46.163
1638891995.4729204,2021-12-07 10:46:35.472846,-0.124,0.049,1.112,11.546,18.913,1010.589,16.751,24.313,12.207,5.07,19.048,18.927,21.066,46.163
1638891996.4482362,2021-12-07 10:46:36.448196,-0.030,-0.046,1.079,11.542,18.852,1010.614,29.209,24.302,12.207,5.234,19.111,18.994,21.104,46.163
1638891997.44724,2021-12-07 10:46:37.447201,-0.139,0.076,1.177,11.542,18.852,1010.614,31.025,24.335,12.224,4.328,18.922,18.793,20.989,46.163
1638891998.4797912,2021-12-07 10:46:38.479742,-0.052,0.056,1.116,11.542,18.852,1010.614,15.712,24.335,12.224,4.41,18.922,18.793,20.989,46.163
1638891999.460201,2021-12-07 10:46:39.460154,-0.212,0.083,1.097,11.542,18.852,1010.614,23.244,24.335,12.218,4.74,18.985,18.86,21.028,46.163
1638892000.4544017,2021-12-07 10:46:40.454357,-0.237,-0.071,0.996,11.542,18.852,1010.614,27.745,24.302,12.195,5.729,19.048,18.927,21.066,46.163
1638892001.4840376,2021-12-07 10:46:41.483991,-0.166,0.002,0.842,11.558,19.070,1010.649,15.490,24.236,12.167,7.542,19.3,19.194,21.219,46.163
1638892002.4537964,2021-12-07 10:46:42.453760,-0.087,0.071,0.921,11.558,19.070,1010.649,29.846,24.181,12.133,8.695,19.552,19.461,21.372,46.163
1638892003.4818714,2021-12-07 10:46:43.481820,-0.043,0.069,0.950,11.558,19.070,1010.649,16.482,24.137,12.116,9.519,19.678,19.595,21.449,46.163
1638892005.9503424,2021-12-07 10:46:45.950307,-0.138,-0.043,0.995,11.558,19.070,1010.649,17.002,24.203,12.15,7.459,19.426,19.328,21.296,46.163
1638892006.9266853,2021-12-07 10:46:46.926642,0.024,0.032,0.957,11.584,18.799,1010.672,29.284,24.258,12.178,6.058,19.174,19.06,21.142,46.163
1638892007.9263647,2021-12-07 10:46:47.926323,-0.126,0.089,1.027,11.584,18.799,1010.672,30.428,24.357,12.218,3.751,18.796,18.66,20.913,46.163
1638892009.5761385,2021-12-07 10:46:49.576106,-0.080,-0.156,0.912,11.584,18.799,1010.672,28.400,24.412,12.235,2.845,18.607,18.459,20.798,46.163
1638892010.5763564,2021-12-07 10:46:50.576322,-0.095,0.080,0.857,11.584,18.799,1010.672,29.088,24.423,12.241,2.598,18.544,18.392,20.759,46.163
1638892011.5737486,2021-12-07 10:46:51.573720,-0.095,-0.127,1.045,11.611,18.765,1010.701,32.407,24.401,12.23,3.257,18.67,18.526,20.836,46.163
1638892012.6056364,2021-12-07 10:46:52.605612,-0.130,0.016,1.073,11.611,18.765,1010.701,16.162,24.368,12.218,4.081,18.796,18.66,20.913,46.163
1638892013.577589,2021-12-07 10:46:53.577558,-0.097,-0.120,1.121,11.611,18.765,1010.701,30.384,24.335,12.213,4.905,18.922,18.793,20.989,46.163
1638892014.581032,2021-12-07 10:46:54.580991,-0.006,0.092,1.129,11.611,18.765,1010.701,28.305,24.324,12.207,5.152,18.985,18.86,21.028,46.163
1638892015.6055834,2021-12-07 10:46:55.605544,-0.024,0.016,1.120,11.611,18.765,1010.701,16.973,24.313,12.207,5.07,19.048,18.927,21.066,46.163
1638892016.5953994,2021-12-07 10:46:56.595358,-0.070,-0.040,0.948,11.633,18.721,1010.734,20.932,24.302,12.201,5.152,19.048,18.927,21.066,46.162
1638892017.5863729,2021-12-07 10:46:57.586327,0.028,-0.008,1.098,11.633,18.721,1010.734,26.751,24.302,12.201,5.07,19.048,18.927,21.066,46.162
1638892018.6084402,2021-12-07 10:46:58.608416,-0.009,-0.017,0.961,11.633,18.721,1010.734,17.105,24.302,12.201,4.905,19.048,18.927,21.066,46.162
1638892019.5846746,2021-12-07 10:46:59.584634,-0.102,-0.010,0.985,11.633,18.721,1010.734,29.595,24.302,12.201,4.905,19.111,18.994,21.104,46.162
1638892020.5845592,2021-12-07 10:47:00.584519,-0.084,0.137,0.986,11.633,18.721,1010.734,30.610,24.313,12.201,4.905,19.111,18.994,21.104,46.162
1638892021.5842836,2021-12-07 10:47:01.584238,-0.019,0.070,0.970,11.646,18.692,1010.765,31.880,24.324,12.207,4.74,19.048,18.927,21.066,46.162
1638892022.6121798,2021-12-07 10:47:02.612137,-0.108,0.034,0.900,11.646,18.692,1010.765,17.140,24.368,12.224,3.669,18.859,18.726,20.951,46.162
1638892023.5883968,2021-12-07 10:47:03.588356,0.039,0.145,1.103,11.646,18.692,1010.765,29.742,24.434,12.247,2.35,18.607,18.459,20.798,46.162
1638892024.5879357,2021-12-07 10:47:04.587892,-0.121,0.014,1.009,11.646,18.692,1010.765,31.187,24.401,12.235,3.586,18.733,18.593,20.874,46.162
1638892025.615391,2021-12-07 10:47:05.615262,-0.158,-0.082,1.001,11.646,18.692,1010.765,17.103,24.269,12.173,7.624,19.3,19.194,21.219,46.162
1638892026.5910711,2021-12-07 10:47:06.591026,-0.160,0.045,1.035,11.650,18.677,1010.799,30.094,24.082,12.093,12.403,20.119,20.062,21.717,46.162
1638892027.6013122,2021-12-07 10:47:07.601271,-0.130,0.007,1.215,11.650,18.677,1010.799,23.567,24.016,12.059,13.474,20.434,20.396,21.908,46.162
1638892028.5898829,2021-12-07 10:47:08.589861,-0.320,-0.128,1.177,11.650,18.677,1010.799,33.401,24.027,12.064,12.403,20.371,20.33,21.87,46.162
1638892029.5944173,2021-12-07 10:47:09.594398,-0.097,0.002,0.936,11.650,18.677,1010.799,29.746,23.994,12.047,13.31,20.497,20.463,21.947,46.162
1638892030.594223,2021-12-07 10:47:10.594200,-0.079,0.124,0.951,11.650,18.677,1010.799,30.648,24.038,12.07,11.826,20.308,20.263,21.832,46.162
1638892031.6009424,2021-12-07 10:47:11.600906,-0.019,-0.106,1.031,11.647,18.692,1010.833,25.975,24.005,12.059,12.65,20.434,20.396,21.908,46.162
1638892032.62274,2021-12-07 10:47:12.622704,-0.218,-0.107,0.933,11.647,18.692,1010.833,16.862,24.126,12.116,9.025,19.93,19.862,21.602,46.162
1638892033.598131,2021-12-07 10:47:13.598102,-0.057,-0.134,1.005,11.647,18.692,1010.833,29.528,24.104,12.104,9.849,19.993,19.929,21.64,46.162
1638892034.5980966,2021-12-07 10:47:14.598056,-0.120,0.273,0.911,11.647,18.692,1010.833,30.401,24.082,12.093,11.002,20.119,20.062,21.717,46.162
1638892035.606706,2021-12-07 10:47:15.606659,-0.059,0.083,0.991,11.647,18.692,1010.833,24.777,23.994,12.053,13.392,20.56,20.53,21.985,46.162
1638892036.6417074,2021-12-07 10:47:16.641662,-0.131,0.010,1.106,11.640,18.676,1010.855,13.456,24.027,12.07,11.909,20.308,20.263,21.832,46.162
1638892037.6014614,2021-12-07 10:47:17.601430,-0.036,0.034,1.024,11.640,18.676,1010.855,30.138,24.038,12.076,11.497,20.308,20.263,21.832,46.162
1638892038.6059935,2021-12-07 10:47:18.605949,-0.117,0.007,1.005,11.640,18.676,1010.855,27.146,24.148,12.121,8.036,19.804,19.728,21.525,46.162
1638892039.635707,2021-12-07 10:47:19.635627,-0.118,-0.013,0.959,11.640,18.676,1010.855,15.310,24.17,12.127,8.118,19.741,19.662,21.487,46.161
1638892040.6097927,2021-12-07 10:47:20.609754,-0.134,0.076,1.154,11.640,18.676,1010.855,26.081,24.203,12.138,7.13,19.615,19.528,21.41,46.161
1638892041.60935,2021-12-07 10:47:21.609307,-0.172,0.134,0.933,11.640,18.676,1010.855,27.147,24.192,12.133,7.871,19.615,19.528,21.41,46.161
1638892042.608661,2021-12-07 10:47:22.608621,-0.101,-0.063,1.001,11.625,18.660,1010.880,28.528,24.137,12.11,9.354,19.804,19.728,21.525,46.161
1638892043.633012,2021-12-07 10:47:23.632978,-0.060,-0.090,0.969,11.625,18.660,1010.880,17.141,24.137,12.11,8.778,19.804,19.728,21.525,46.161
1638892044.613028,2021-12-07 10:47:24.612989,-0.103,-0.026,0.999,11.625,18.660,1010.880,26.728,24.082,12.087,10.343,19.993,19.929,21.64,46.161
