CPU Time,Time,AccX(G),AccY(G),AccZ(G),Ambient(degC),Humidity(%),Pressure(hPa),Acquisition Frequency,V_bat_1,V_bat_2,I_bat,T_bat_1,T_bat_2,Ambient_Temp,SoC_value
1633566112.6592574,2021-10-06 20:21:52.659216,-0.073,0.017,1.030,25.008,41.287,1011.601,13.725,23.865,11.498,0.17,26.734,29.147,26.428,52.363
1633566113.672411,2021-10-06 20:21:53.672359,-0.063,0.019,1.023,25.008,41.287,1011.601,11.732,23.855,11.498,0.17,26.734,29.08,26.389,52.363
1633566114.6725643,2021-10-06 20:21:54.672530,-0.066,0.023,1.025,25.008,41.287,1011.601,11.827,23.855,11.492,0.17,26.734,28.947,26.428,52.363
1633566115.6758714,2021-10-06 20:21:55.675833,-0.061,0.025,1.026,25.008,41.287,1011.601,11.491,23.835,11.487,0.17,26.797,29.147,26.389,52.363
1633566116.6737103,2021-10-06 20:21:56.673680,-0.077,0.032,1.025,25.010,41.318,1011.596,11.900,23.845,11.508,0.17,26.797,29.147,26.351,52.363
1633566117.675033,2021-10-06 20:21:57.675002,-0.065,0.030,1.026,25.010,41.318,1011.596,11.840,23.804,11.472,0.337,26.797,29.147,26.428,52.363
1633566118.6536276,2021-10-06 20:21:58.653600,-0.058,0.031,1.028,25.010,41.318,1011.596,16.066,23.835,11.477,0.17,26.734,29.08,26.466,52.363
1633566119.662957,2021-10-06 20:21:59.662879,-0.062,0.027,1.027,25.010,41.318,1011.596,14.143,23.845,11.492,0.17,26.86,29.147,26.389,52.363
1633566120.6798992,2021-10-06 20:22:00.679859,-0.066,0.030,1.029,25.010,41.318,1011.596,11.528,23.814,11.477,0.254,26.923,29.214,26.428,52.363
1633566121.6544087,2021-10-06 20:22:01.654373,-0.064,0.029,1.025,25.014,41.349,1011.595,16.585,23.824,11.477,0.17,26.734,29.014,26.351,52.363
1633566122.6631837,2021-10-06 20:22:02.663148,-0.061,-0.017,1.012,25.014,41.349,1011.595,14.761,23.845,11.492,0.17,26.797,29.08,26.389,52.363
1633566123.6555536,2021-10-06 20:22:03.655516,-0.063,0.018,1.028,25.014,41.349,1011.595,16.898,23.865,11.508,0.17,26.797,29.147,26.466,52.363
1633566124.6602829,2021-10-06 20:22:04.660247,-0.067,0.023,1.025,25.014,41.349,1011.595,15.885,23.814,11.466,0.254,26.923,29.214,26.466,52.363
1633566125.6800787,2021-10-06 20:22:05.680044,-0.065,0.031,1.022,25.014,41.349,1011.595,12.224,23.845,11.492,0.17,26.797,29.147,26.351,52.363
1633566126.6580865,2021-10-06 20:22:06.658044,-0.063,0.030,1.025,25.016,41.331,1011.600,17.010,23.835,11.492,0.17,26.734,29.08,26.389,52.363
1633566127.6631963,2021-10-06 20:22:07.663158,-0.063,0.031,1.026,25.016,41.331,1011.600,15.899,23.845,11.487,0.254,26.797,29.08,26.351,52.363
1633566128.6602836,2021-10-06 20:22:08.660247,-0.060,0.034,1.025,25.016,41.331,1011.600,16.965,23.814,11.487,0.337,26.86,29.214,26.428,52.363
1633566129.6612167,2021-10-06 20:22:09.661193,-0.062,0.034,1.027,25.016,41.331,1011.600,16.962,23.835,11.477,0.17,26.923,29.281,26.619,52.363
1633566130.6676075,2021-10-06 20:22:10.667563,-0.063,0.033,1.027,25.016,41.331,1011.600,15.528,23.855,11.492,0.17,26.734,29.147,26.351,52.363
1633566131.6673908,2021-10-06 20:22:11.667350,-0.065,0.036,1.026,25.018,41.325,1011.601,15.819,23.855,11.498,0.17,26.797,29.08,26.389,52.363
1633566132.664683,2021-10-06 20:22:12.664645,-0.065,0.031,1.024,25.018,41.325,1011.601,16.798,23.845,11.487,0.17,26.797,29.147,26.428,52.363
1633566133.6653113,2021-10-06 20:22:13.665279,-0.063,0.033,1.026,25.018,41.325,1011.601,16.968,23.804,11.472,0.254,26.86,29.014,26.389,52.363
1633566134.6698635,2021-10-06 20:22:14.669828,-0.063,0.035,1.025,25.018,41.325,1011.601,16.000,23.814,11.477,0.17,26.923,29.214,26.466,52.363
1633566135.6693666,2021-10-06 20:22:15.669327,-0.063,0.032,1.027,25.018,41.325,1011.601,16.394,23.845,11.492,0.17,26.734,29.147,26.351,52.363
1633566136.6681747,2021-10-06 20:22:16.668137,-0.063,0.032,1.025,25.020,41.289,1011.601,16.997,23.814,11.482,0.17,26.923,29.214,26.428,52.363
1633566137.6700666,2021-10-06 20:22:17.670022,-0.065,0.035,1.023,25.020,41.289,1011.601,16.750,23.824,11.492,0.17,26.671,29.014,26.351,52.363
1633566138.670776,2021-10-06 20:22:18.670735,-0.064,0.034,1.025,25.020,41.289,1011.601,16.832,23.824,11.482,0.254,26.923,29.281,26.543,52.363
1633566139.6726675,2021-10-06 20:22:19.672626,-0.065,0.033,1.025,25.020,41.289,1011.601,16.578,23.865,11.498,0.17,26.797,29.014,26.428,52.363
1633566140.6722374,2021-10-06 20:22:20.672196,-0.063,0.032,1.025,25.020,41.289,1011.601,16.965,23.865,11.492,0.17,26.734,29.014,26.466,52.363
1633566141.6732457,2021-10-06 20:22:21.673206,-0.059,0.034,1.028,25.021,41.252,1011.604,16.957,23.835,11.487,0.17,26.734,29.014,26.351,52.363
1633566142.6755836,2021-10-06 20:22:22.675557,-0.066,0.035,1.025,25.021,41.252,1011.604,16.545,23.845,11.487,0.17,26.797,29.014,26.428,52.363
1633566143.679775,2021-10-06 20:22:23.679730,-0.060,0.036,1.055,25.021,41.252,1011.604,15.704,23.855,11.498,0.17,26.797,29.08,26.351,52.363
1633566144.6821208,2021-10-06 20:22:24.682078,-0.061,0.026,1.027,25.021,41.252,1011.604,15.383,23.855,11.487,0.087,26.797,29.147,26.389,52.363
1633566145.676625,2021-10-06 20:22:25.676594,-0.062,0.024,1.023,25.021,41.252,1011.604,17.059,23.845,11.472,0.17,26.86,29.147,26.428,52.363
1633566146.6583118,2021-10-06 20:22:26.658277,-0.062,0.024,1.024,25.021,41.216,1011.600,25.402,23.835,11.498,0.17,26.86,29.147,26.389,52.363
1633566147.6532588,2021-10-06 20:22:27.653223,-0.064,0.025,1.027,25.021,41.216,1011.600,30.068,23.845,11.492,0.17,26.797,29.147,26.389,52.363
1633566148.757092,2021-10-06 20:22:28.757054,-0.061,0.029,1.026,25.021,41.216,1011.600,7.356,23.845,11.487,0.17,26.671,29.014,26.389,52.363
1633566149.755913,2021-10-06 20:22:29.755875,-0.061,0.028,1.023,25.021,41.216,1011.600,7.461,23.824,11.461,0.17,26.86,29.014,26.351,52.363
1633566150.7604754,2021-10-06 20:22:30.760439,-0.060,0.028,1.023,25.021,41.216,1011.600,7.247,23.845,11.482,0.254,26.797,29.08,26.389,52.363
1633566151.7632582,2021-10-06 20:22:31.763224,-0.065,0.025,1.026,25.022,41.180,1011.603,7.135,23.855,11.492,0.17,26.797,29.014,26.389,52.363
1633566152.7594023,2021-10-06 20:22:32.759367,-0.066,0.026,1.024,25.022,41.180,1011.603,7.368,23.814,11.492,0.17,26.923,29.147,26.466,52.363
1633566153.7585032,2021-10-06 20:22:33.758465,-0.063,0.027,1.023,25.022,41.180,1011.603,7.449,23.865,11.498,0.17,26.797,29.08,26.504,52.363
1633566154.7603343,2021-10-06 20:22:34.760302,-0.063,0.027,1.024,25.022,41.180,1011.603,7.381,23.835,11.477,0.17,27.049,29.147,26.466,52.363
1633566155.7614126,2021-10-06 20:22:35.761382,-0.065,0.024,1.028,25.022,41.180,1011.603,7.352,23.845,11.492,0.17,26.923,29.014,26.389,52.363
1633566156.7597306,2021-10-06 20:22:36.759705,-0.066,0.024,1.028,25.022,41.180,1011.603,7.474,23.835,11.487,0.17,26.797,29.014,26.351,52.363
1633566157.7622194,2021-10-06 20:22:37.762182,-0.061,0.027,1.024,25.023,41.162,1011.609,7.373,23.865,11.508,0.17,26.671,29.014,26.428,52.363
1633566158.7634137,2021-10-06 20:22:38.763379,-0.061,0.024,1.026,25.023,41.162,1011.609,7.341,23.855,11.487,0.17,26.797,29.08,26.428,52.363
1633566159.762627,2021-10-06 20:22:39.762586,-0.064,0.018,1.037,25.023,41.162,1011.609,7.413,23.845,11.482,0.17,26.797,29.147,26.389,52.363
1633566160.8121035,2021-10-06 20:22:40.812068,-0.119,0.036,1.010,25.023,41.162,1011.609,5.439,23.855,11.498,0.17,26.797,29.147,26.504,52.363
1633566161.7785892,2021-10-06 20:22:41.778552,-0.163,0.038,1.005,25.023,41.162,1011.609,6.678,23.845,11.508,0.17,26.797,28.947,26.351,52.363
1633566162.763526,2021-10-06 20:22:42.763493,-0.060,0.027,1.000,25.022,41.125,1011.614,7.456,23.855,11.492,0.17,26.797,29.014,26.351,52.363
1633566163.7647538,2021-10-06 20:22:43.764713,-0.066,0.048,1.020,25.022,41.125,1011.614,7.420,23.845,11.482,0.17,26.986,29.214,26.543,52.363
1633566164.7647686,2021-10-06 20:22:44.764737,-0.069,0.027,1.025,25.022,41.125,1011.614,7.450,23.845,11.487,0.17,26.734,28.947,26.351,52.363
1633566165.7658877,2021-10-06 20:22:45.765840,-0.070,0.035,1.024,25.022,41.125,1011.614,7.432,23.835,11.477,0.17,26.923,29.147,26.466,52.363
1633566166.7671583,2021-10-06 20:22:46.767124,-0.069,0.029,1.022,25.022,41.125,1011.614,7.397,23.835,11.498,0.17,26.923,29.08,26.389,52.363
1633566167.766976,2021-10-06 20:22:47.766945,-0.071,0.027,1.024,25.022,41.125,1011.611,7.440,23.855,11.492,0.17,26.797,29.147,26.389,52.363
1633566168.766894,2021-10-06 20:22:48.766857,-0.070,0.030,1.023,25.022,41.125,1011.611,7.477,23.814,11.477,0.17,26.986,29.281,26.543,52.363
1633566169.766694,2021-10-06 20:22:49.766661,-0.068,0.029,1.026,25.022,41.125,1011.611,7.520,23.845,11.487,0.17,26.86,29.147,26.428,52.363
1633566170.7681925,2021-10-06 20:22:50.768166,-0.071,0.029,1.025,25.022,41.125,1011.611,7.468,23.845,11.492,0.17,26.734,29.147,26.351,52.363
1633566171.7691004,2021-10-06 20:22:51.768983,-0.070,0.029,1.027,25.022,41.125,1011.611,7.456,23.835,11.472,0.17,26.734,29.147,26.351,52.363
1633566172.7702122,2021-10-06 20:22:52.770173,-0.069,0.030,1.027,25.022,41.137,1011.611,7.423,23.845,11.492,0.17,26.797,29.214,26.351,52.363
1633566173.764037,2021-10-06 20:22:53.763995,-0.069,0.027,1.021,25.022,41.137,1011.611,7.815,23.845,11.492,0.17,26.797,29.147,26.351,52.363
1633566194.4402652,2021-10-06 20:23:14.440251,-0.071,0.032,1.023,25.019,41.155,1011.612,43.262,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566195.4460046,2021-10-06 20:23:15.445954,-0.070,0.029,1.024,25.019,41.155,1011.612,36.196,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566196.4429865,2021-10-06 20:23:16.442954,-0.068,0.030,1.022,25.019,41.155,1011.612,42.648,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566197.4440978,2021-10-06 20:23:17.444067,-0.070,0.029,1.024,25.019,41.155,1011.612,42.671,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566198.44528,2021-10-06 20:23:18.445247,-0.071,0.028,1.025,25.019,41.155,1011.612,42.531,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566199.4464178,2021-10-06 20:23:19.446387,-0.071,0.027,1.026,25.005,41.402,1011.614,42.542,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566200.4476635,2021-10-06 20:23:20.447630,-0.071,0.030,1.024,25.005,41.402,1011.614,42.380,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566201.448971,2021-10-06 20:23:21.448938,-0.068,0.032,1.025,25.005,41.402,1011.614,42.139,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566202.4502356,2021-10-06 20:23:22.450195,-0.070,0.029,1.023,25.005,41.402,1011.614,42.068,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566203.4513009,2021-10-06 20:23:23.451269,-0.071,0.026,1.026,25.005,41.402,1011.614,42.209,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566204.4519172,2021-10-06 20:23:24.451895,-0.070,0.026,1.021,24.997,41.298,1011.617,43.208,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566205.4537022,2021-10-06 20:23:25.453665,-0.071,0.031,1.025,24.997,41.298,1011.617,42.030,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566206.4541655,2021-10-06 20:23:26.454145,-0.073,0.030,1.026,24.997,41.298,1011.617,43.124,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566207.4556105,2021-10-06 20:23:27.455586,-0.071,0.029,1.022,24.997,41.298,1011.617,42.566,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566208.4567075,2021-10-06 20:23:28.456606,-0.071,0.031,1.026,24.997,41.298,1011.617,42.820,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566209.4580019,2021-10-06 20:23:29.457966,-0.070,0.030,1.027,24.989,41.225,1011.624,42.402,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566210.459039,2021-10-06 20:23:30.459006,-0.070,0.029,1.024,24.989,41.225,1011.624,42.550,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566211.4600894,2021-10-06 20:23:31.460056,-0.071,0.032,1.025,24.989,41.225,1011.624,42.546,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566212.4612157,2021-10-06 20:23:32.461184,-0.071,0.031,1.022,24.989,41.225,1011.624,42.564,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566213.4622853,2021-10-06 20:23:33.462252,-0.070,0.031,1.023,24.989,41.225,1011.624,42.541,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566214.4635878,2021-10-06 20:23:34.463552,-0.069,0.028,1.024,24.983,41.175,1011.623,42.247,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566215.4646873,2021-10-06 20:23:35.464648,-0.069,0.028,1.022,24.983,41.175,1011.623,42.424,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566216.4660578,2021-10-06 20:23:36.466025,-0.071,0.029,1.026,24.983,41.175,1011.623,42.053,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566217.4673803,2021-10-06 20:23:37.467337,-0.069,0.031,1.024,24.983,41.175,1011.623,41.851,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566218.4683971,2021-10-06 20:23:38.468357,-0.068,0.030,1.024,24.983,41.175,1011.623,42.058,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566219.4689903,2021-10-06 20:23:39.468964,-0.072,0.028,1.024,24.979,41.139,1011.626,42.884,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566220.4704063,2021-10-06 20:23:40.470377,-0.070,0.028,1.026,24.979,41.139,1011.626,42.458,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566221.4714315,2021-10-06 20:23:41.471394,-0.071,0.031,1.027,24.979,41.139,1011.626,42.374,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566222.4723985,2021-10-06 20:23:42.472362,-0.070,0.028,1.026,24.979,41.139,1011.626,42.655,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566223.4734747,2021-10-06 20:23:43.473440,-0.072,0.030,1.024,24.979,41.139,1011.626,42.549,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566224.4749322,2021-10-06 20:23:44.474900,-0.072,0.028,1.028,24.974,41.114,1011.614,41.963,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566225.4757888,2021-10-06 20:23:45.475759,-0.073,0.031,1.028,24.974,41.114,1011.614,42.483,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566226.4769523,2021-10-06 20:23:46.476916,-0.071,0.025,1.025,24.974,41.114,1011.614,42.334,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566227.4783082,2021-10-06 20:23:47.478270,-0.071,0.028,1.025,24.974,41.114,1011.614,41.988,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566228.4791799,2021-10-06 20:23:48.479147,-0.069,0.026,1.024,24.974,41.114,1011.614,42.431,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566229.4801981,2021-10-06 20:23:49.480165,-0.070,0.029,1.021,24.969,41.077,1011.611,42.411,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566230.481508,2021-10-06 20:23:50.481466,-0.069,0.032,1.025,24.969,41.077,1011.611,42.034,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566231.4825842,2021-10-06 20:23:51.482552,-0.071,0.030,1.024,24.969,41.077,1011.611,42.191,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566232.483407,2021-10-06 20:23:52.483381,-0.070,0.030,1.026,24.969,41.077,1011.611,42.630,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566233.4844015,2021-10-06 20:23:53.484377,-0.071,0.030,1.025,24.969,41.077,1011.611,42.779,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566234.4855402,2021-10-06 20:23:54.485507,-0.070,0.030,1.025,24.964,41.076,1011.611,42.721,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566235.4865978,2021-10-06 20:23:55.486567,-0.070,0.028,1.021,24.964,41.076,1011.611,42.712,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566236.487747,2021-10-06 20:23:56.487718,-0.070,0.033,1.026,24.964,41.076,1011.611,42.533,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566237.4918444,2021-10-06 20:23:57.491813,-0.071,0.031,1.025,24.964,41.076,1011.611,37.783,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566238.489989,2021-10-06 20:23:58.489958,-0.070,0.032,1.025,24.964,41.076,1011.611,42.564,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566239.4912736,2021-10-06 20:23:59.491239,-0.074,0.032,1.023,24.960,41.064,1011.609,42.337,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566240.4923635,2021-10-06 20:24:00.492332,-0.068,0.030,1.024,24.960,41.064,1011.609,42.419,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566241.493762,2021-10-06 20:24:01.493726,-0.068,0.032,1.024,24.960,41.064,1011.609,42.064,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566242.4953675,2021-10-06 20:24:02.495329,-0.069,0.030,1.022,24.960,41.064,1011.609,41.366,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566243.4961042,2021-10-06 20:24:03.496058,-0.068,0.030,1.025,24.960,41.064,1011.609,41.996,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566244.4967875,2021-10-06 20:24:04.496765,-0.071,0.033,1.022,24.954,41.075,1011.604,42.812,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566245.4979343,2021-10-06 20:24:05.497892,-0.070,0.034,1.023,24.954,41.075,1011.604,42.713,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566246.4990916,2021-10-06 20:24:06.499065,-0.070,0.032,1.029,24.954,41.075,1011.604,42.854,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566247.5043337,2021-10-06 20:24:07.504297,-0.070,0.029,1.023,24.954,41.075,1011.604,36.453,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566248.5014234,2021-10-06 20:24:08.501393,-0.071,0.030,1.022,24.954,41.075,1011.604,42.816,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566249.50258,2021-10-06 20:24:09.502548,-0.070,0.030,1.026,24.946,41.111,1011.598,42.655,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566250.5037355,2021-10-06 20:24:10.503704,-0.071,0.031,1.026,24.946,41.111,1011.598,42.626,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566251.50906,2021-10-06 20:24:11.509018,-0.070,0.027,1.024,24.946,41.111,1011.598,36.234,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566252.5065746,2021-10-06 20:24:12.506540,-0.069,0.030,1.024,24.946,41.111,1011.598,41.623,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566253.5072985,2021-10-06 20:24:13.507267,-0.071,0.028,1.024,24.946,41.111,1011.598,42.385,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566254.5081983,2021-10-06 20:24:14.508170,-0.071,0.034,1.027,24.939,41.116,1011.601,42.634,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566255.5095563,2021-10-06 20:24:15.509519,-0.070,0.030,1.023,24.939,41.116,1011.601,42.017,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566256.511005,2021-10-06 20:24:16.510964,-0.073,0.030,1.030,24.939,41.116,1011.601,42.125,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566257.5118558,2021-10-06 20:24:17.511784,-0.071,0.030,1.026,24.939,41.116,1011.601,42.704,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566258.512878,2021-10-06 20:24:18.512849,-0.071,0.029,1.027,24.939,41.116,1011.601,42.796,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566259.5139709,2021-10-06 20:24:19.513946,-0.070,0.030,1.022,24.933,41.140,1011.600,42.902,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566260.5156124,2021-10-06 20:24:20.515581,-0.068,0.030,1.025,24.933,41.140,1011.600,42.184,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566261.5165274,2021-10-06 20:24:21.516487,-0.069,0.027,1.024,24.933,41.140,1011.600,42.576,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566262.5176585,2021-10-06 20:24:22.517622,-0.068,0.029,1.024,24.933,41.140,1011.600,42.536,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566263.5186524,2021-10-06 20:24:23.518615,-0.073,0.034,1.026,24.933,41.140,1011.600,42.816,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566264.5195587,2021-10-06 20:24:24.519536,-0.070,0.031,1.025,24.924,41.138,1011.602,42.911,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566265.5206606,2021-10-06 20:24:25.520634,-0.069,0.030,1.023,24.924,41.138,1011.602,42.635,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566266.5217395,2021-10-06 20:24:26.521710,-0.071,0.027,1.023,24.924,41.138,1011.602,42.745,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566267.5233426,2021-10-06 20:24:27.523302,-0.069,0.030,1.030,24.924,41.138,1011.602,41.931,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566268.5243053,2021-10-06 20:24:28.524267,-0.069,0.031,1.025,24.924,41.138,1011.602,42.317,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566269.525486,2021-10-06 20:24:29.525437,-0.072,0.029,1.026,24.915,41.138,1011.606,42.297,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566270.5264452,2021-10-06 20:24:30.526416,-0.069,0.028,1.024,24.915,41.138,1011.606,42.697,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566271.52745,2021-10-06 20:24:31.527418,-0.069,0.028,1.028,24.915,41.138,1011.606,42.693,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566272.5287495,2021-10-06 20:24:32.528707,-0.068,0.032,1.029,24.915,41.138,1011.606,42.343,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566273.5297942,2021-10-06 20:24:33.529762,-0.070,0.027,1.023,24.915,41.138,1011.606,42.748,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566274.5308115,2021-10-06 20:24:34.530769,-0.070,0.031,1.025,24.908,41.119,1011.604,42.512,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566275.5318909,2021-10-06 20:24:35.531859,-0.070,0.032,1.027,24.908,41.119,1011.604,42.465,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566276.533045,2021-10-06 20:24:36.533014,-0.070,0.030,1.027,24.908,41.119,1011.604,42.311,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566277.5340943,2021-10-06 20:24:37.534065,-0.068,0.027,1.026,24.908,41.119,1011.604,42.448,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566278.5349994,2021-10-06 20:24:38.534970,-0.072,0.033,1.025,24.908,41.119,1011.604,42.618,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566279.5361154,2021-10-06 20:24:39.536086,-0.069,0.033,1.025,24.901,41.112,1011.605,42.585,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566280.5372543,2021-10-06 20:24:40.537224,-0.069,0.031,1.023,24.901,41.112,1011.605,42.561,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566281.5388966,2021-10-06 20:24:41.538857,-0.070,0.030,1.024,24.901,41.112,1011.605,41.646,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566282.5397701,2021-10-06 20:24:42.539731,-0.071,0.027,1.024,24.901,41.112,1011.605,42.234,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566283.5406196,2021-10-06 20:24:43.540593,-0.070,0.030,1.026,24.901,41.112,1011.605,42.672,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566284.5415556,2021-10-06 20:24:44.541534,-0.070,0.032,1.026,24.893,41.081,1011.611,42.934,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566285.5471518,2021-10-06 20:24:45.547110,-0.066,0.027,1.023,24.893,41.081,1011.611,36.395,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566286.5489187,2021-10-06 20:24:46.548872,-0.069,0.029,1.028,24.893,41.081,1011.611,35.646,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566287.5494566,2021-10-06 20:24:47.549423,-0.069,0.031,1.026,24.893,41.081,1011.611,36.437,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566288.5510051,2021-10-06 20:24:48.550960,-0.071,0.029,1.026,24.893,41.081,1011.611,35.957,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566289.5529985,2021-10-06 20:24:49.552910,-0.072,0.031,1.028,24.885,41.080,1011.610,36.340,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566290.5550556,2021-10-06 20:24:50.555020,-0.069,0.033,1.025,24.885,41.080,1011.610,35.152,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566291.5517492,2021-10-06 20:24:51.551714,-0.071,0.029,1.026,24.885,41.080,1011.610,41.543,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566292.5524008,2021-10-06 20:24:52.552371,-0.071,0.027,1.024,24.885,41.080,1011.610,42.361,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566293.5536637,2021-10-06 20:24:53.553634,-0.069,0.030,1.025,24.885,41.080,1011.610,42.166,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566294.570356,2021-10-06 20:24:54.570317,-0.071,0.029,1.026,24.878,41.085,1011.614,25.441,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566295.5556378,2021-10-06 20:24:55.555609,-0.072,0.032,1.027,24.878,41.085,1011.614,42.730,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566296.5570676,2021-10-06 20:24:56.557035,-0.072,0.030,1.024,24.878,41.085,1011.614,42.170,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566297.5582533,2021-10-06 20:24:57.558221,-0.070,0.030,1.025,24.878,41.085,1011.614,42.695,23.835,11.487,0.17,26.671,29.147,26.351,52.363
1633566298.559527,2021-10-06 20:24:58.559492,-0.070,0.031,1.027,24.878,41.085,1011.614,42.405,23.835,11.487,0.17,26.671,29.147,26.351,52.363
